edition,source_file,row_id,team_name,demand_text,level_1,level_2,normalized_scenario,user_role_guess,problem_type,request_type,strategic_relevance,decision_bucket,data_quality,notes
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02508,哒小哒的企业,工作任务的弹窗提醒和高效执行,协同办公与流程审批,待办与提醒管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02509,张鸿波的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02510,成双食品,客户项目任务管理周期付款,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02511,闽升镀锌的企业,我是车间现场安全员，负责整个车间日常安全及设备安全。我需要日检周检月检季检等,服务、工单与运维,巡检管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02512,台州鲸科知识产权有限公司,帮我管理专利进度,研发与产品管理,研发阶段管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02513,都安合信电子经营部,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02514,测试项目,等级医院创建,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02515,泉州益成制衣有限公司,外贸订单销售与跟进,客户、销售与订单,订单管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02516,A000爱️同创电脑科技✅的企业,4444,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02517,Mfff的企业,整理文件资料,协同办公与流程审批,文档与档案管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02518,云原生平台,团队任务进度管理,项目与任务管理,任务分配与协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02519,陈谨妍的企业,产品经理必备文档,研发与产品管理,技术文档管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02520,常州市市政工程设计研究院有限公司,我是市政工程设计院的设计人员，我想找到一个从项目立项到项目竣工，设计工作的管理控制流程,工程与施工管理,装修装饰项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02521,广州葛城实业有限公司设计工程部,工作协同,协同办公与流程审批,协同办公,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02522,四川聚渠建筑有限公司,工人工资查询系统,人力与组织管理,薪酬与社保管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02523,新天民信息科技公司,开发类项目管理,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02524,北电集成12英寸集成电路生产线项目,无,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02525,深圳市零差云控科技有限公司,测试一下,质量、安全与合规,质量检查与检验,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02526,杨豪的企业,无,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02527,杭州撬象品牌科技有限公司,不用,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02528,九江市生态环境科学研究所,项目审批,协同办公与流程审批,审批流程管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02529,南开大学,项目管理模块是免费的吗,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02530,陈云,村田丨不用洗烟机第一品牌的企业,100万台小家电产品订单项目，希望在2026年3月25日开始批量生产，提前开模、验证、包材、状态锁定、备料、人员储备等准备,生产与制造管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02531,深圳经纬聚合智能科技有限公司,我同时负责了多个项目，涉及物业项目管理以及工程项目（交通工程、路灯工程、弱电工程）管理，我需要详细了解项目进度，资金情况等,项目与任务管理,多项目组合管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02532,国电电力大同湖东发电有限公司,公司周工作例会后分解下发督办事项给公司各部门，定期填报收集进展反馈，整理成报表或报告报送公司领导,协同办公与流程审批,待办与提醒管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02533,大沙发舒服点,123,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02534,贵州习酒销售有限责任公司,企业任务管理,生产与制造管理,车间任务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02535,Lan xiong的企业,项目重要节点信息及时透明，项目立项、招标、合同、竣工结算、资金支付等重要节点审批程序合规,协同办公与流程审批,审批流程管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02536,艾瑞数信,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02537,橙子团队,我们是广告行业，户外LED大屏媒体发布业务为主。成本是媒体建设和维护，回佣提成，日常经营费用为主。收入是客户发布订单为主。需求是收入以订单为核心，管理应收账款。成本是以合同为核心管理应付账款。发布流程需要以刊播明细和要求为主的业务流程。,财务、合同与结算,收付款与回款管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02538,金山环保集团有限公司,工程项目安装跟踪,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02539,麦田的企业,项目建设计划管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02540,凯诚担业务部,项目台账， 需要到期前1个月自动提醒,协同办公与流程审批,待办与提醒管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02541,天水市经济发展投融资(集团)有限公司,部门工作安排和进展跟踪,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02542,碧海潮生的企业,系统集成项目管理,项目与任务管理,多项目组合管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02543,中国联合水泥集团有限公司,建筑项目管理,工程与施工管理,基建与市政项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02544,Hauru团队,管理小程序运维需求进度,服务、工单与运维,安装与实施交付,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02545,萌鲸英语,多人协作守成几项任务，想看到每个任务完成的情况，以及追踪安排等,项目与任务管理,任务分配与协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02546,融点财(杭州)网络科技有限公司,主要用于业务流程和审批，以及客户群聊功能，通过智能表单的方式，员工提交客户信息,协同办公与流程审批,审批流程管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02547,烟草只是用来掩饰疼痛1384568630的企业,表格合并,协同办公与流程审批,协同办公,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02548,武汉众恒星广告有限公司,餐饮订单,客户、销售与订单,订单管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02549,时来运转的企业,vu与原来的,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02550,深圳市赛格集团有限公司,信息系统实施管理,人力与组织管理,员工信息管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02551,私人网盘,弱电项目,服务、工单与运维,故障与异常处理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02552,嘉兴市昊能科技股份有限公司,设备管理系统,服务、工单与运维,巡检管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02553,金山办公培训演示公司,IT项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02554,绿禾物业,物业公司行政人事采购流程,协同办公与流程审批,行政事务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02555,哈尔滨博兴印务有限公司,进销存,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02556,湖南星普电气科技有限公司,电子产品研发项目管理流程,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02557,上海密阳通信科技有限公司设计部,手机信号覆盖工程施工项目，有三个部门组成。,工程与施工管理,施工现场管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02558,,1、商务部 2、设计部 3、交付部,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02559,,商务部负责前期对接业主、项目基础信息等,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02560,,设计部负责查勘现场、出设计图、设计会审、出施工图等,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02561,,交付部负责现场施工问题,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02562,我是刘大大的企业,会议纪要,协同办公与流程审批,会议与纪要管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02563,苏南瑞丽航空有限公司,苏南瑞丽航空全货机引进项目,生产与制造管理,生产交付协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02564,A的企业,账目,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02565,吴嘉冬的企业,制作业项目进度跟踪,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02566,江苏省水利厅,设计一个网站，专门监测水文数据，并实时动态显示设备状态。前端：用 React + TypeScript + Vite,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02567,,后端：Rust（Actix-web/Rocket/Axum） + PostgreSQL,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02568,,移动端：Rust（通过 FFI 或 Tauri） + React Native,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02569,武子的企业,一键预算,财务、合同与结算,预算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02570,李生企业,项目全流程管理,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02571,马氏,1、我要输出甘特图2、我要客户及利益相关方的关系图,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02572,杭州中衡包装机械有限公司,售后配件进度跟踪,服务、工单与运维,售后服务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02573,黑子的企业,跟踪,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02574,中国国际海运集装箱(集团)股份有限公司,WPS迁移项目,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02575,河南印大侠软件科技有限公司,2,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02576,晟金通资料,建筑装修类管理模版,工程与施工管理,装修装饰项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02577,雅安市内四科,提示管理能力，协调人员，更合理分配任务及监督完成情况,人力与组织管理,绩效与提成管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02578,昆山盈盛鑫航空新材料有限公司,111,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02579,周口庄吉服装有限公司,生产进度,生产与制造管理,制造进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02580,娴儿的企业,配网管理,服务、工单与运维,客服工单管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02581,叶明明的企业,销售-交付-运维-售后,服务、工单与运维,售后服务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02582,中国民用航空局空中交通管理局,项目管理甘特图，多人线上协作,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02583,万科冰雪事业部,日历及任务督办,项目与任务管理,里程碑管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02584,SINCHEY,任务管理中心,服务、工单与运维,维保管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02585,陕西海森伯格分析测试有限公司,业务流程，项目管理,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02586,广州市良辰美景国际旅行社有限公司,合同,财务、合同与结算,合同与招投标管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02587,四川镇铭企业管理咨询有限公司,5,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02588,江西斯灏派网络科技有限公司,4r,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02589,江西斯灏派网络科技有限公司,团队项目管理，我们是负责外卖配送管理、站长管理日常维度事务繁多,项目与任务管理,任务分配与协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02590,珠海港兴管道天然气有限公司,多个相同流程项目的全周期管理,项目与任务管理,多项目组合管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02591,河北顺欧丝网制品有限公司,材料的生产用料后期对账用,生产与制造管理,生产交付协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02592,北京北广科技股份有限公司,项目进度管理,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02593,姚瑞的企业,进度,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02594,浙江新柴股份有限公司,项目进度任务分解,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02595,南宁市江南区水利局,项目太多，项目过程任务多信息多跟踪需要细化管理,项目与任务管理,多项目组合管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02596,JD军团交付部门,根据项目详细列出任务拆解每个任务可选择费用、投入工时、产出等选项,项目与任务管理,任务分配与协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02597,贵州省公路开发公司平罗项目办,工程建设进度计划编制,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02598,大太阳的企业,半导体清洗设备制造厂商,生产与制造管理,非标制造管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02599,招商蛇口-WPSAI试用,项目总进度计划,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02600,没有诗歌只剩田野^W^的企业,项目完成，项目节点,项目与任务管理,里程碑管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02601,四川南方国际石油天然气服务有限公司,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02602,会员中心,会员信息登记、礼品出入库与发放明细登记、会员与活动接待明细统计,协同办公与流程审批,台账与登记管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02603,项目管理学,.,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02604,存在!矛盾!体系!的企业,自媒体,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02605,略的企业,商户信息审批工单流程,协同办公与流程审批,审批流程管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02606,111222,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02607,菁领信用,带有审批流程的金融咨询服务,协同办公与流程审批,审批流程管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02608,南方医科大学第三附属医院,多项目管理，考虑项目工作分解，关联关系等,项目与任务管理,多项目组合管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02609,珐琅工作室,人员管理,人力与组织管理,考勤管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02610,北京燃气集团（天津）液化天然气有限公司,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02611,墨御矩阵实验室,开发项目规划,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02612,鲁聊科技,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02613,深圳市深美林房地产土地资产评估有限公司,我们是一家专业做资产评估公司，主要涉及基础法、收益法、结果报告、技术报告这几个模块，可以我这边上传相应的表格帮我生成模板吗？,研发与产品管理,技术文档管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02614,李世烜的企业,暂无,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02615,༺ༀ༒林中白狼༒ༀ༻的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02616,WPS_1658239377的企业,酒吧管理制度,客户、销售与订单,电商与门店运营,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02617,湾钛temu,电商运营管理,客户、销售与订单,电商与门店运营,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02618,洛阳敏捷会计服务有限公司,合同自动续签,财务、合同与结算,合同与招投标管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02619,EBEN电商,我想把项目所涉及的各供应商的品牌、商品及营销资料记录下来，也想把销售情况统计记录。还想把销售网点信息记录。做成一个小型系统。,客户、销售与订单,客户信息管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02620,,方便随时查看,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02621,中恒昊天(北京)建设有限公司,项目合同金额，开票金额，收款金额，应收金额，对下合同金额，开票金额，付款金额，应付金额，所有出入账明细，发票明细，,财务、合同与结算,发票与结算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02622,上海氢氦软件有限公司,管理公司的项目进度以及监控完成过程,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02623,没有网名的企业,出库,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02624,没有网名的企业,库管一系列流程方案,生产与制造管理,装配与调试管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02625,广东省康网星科技有限公司,投标报名制作标书检查标书开标场景、电商过单下单送货报账全流程场景,协同办公与流程审批,台账与登记管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02626,阿诺的企业,积木玩具年底总结及来年计划,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02627,烽坤科技,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02628,Cai的企业,总部基地办公楼装修项目,工程与施工管理,装修装饰项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02629,上海艾西米科技发展有限公司,项目跟进，年审提醒管理,项目与任务管理,项目复盘与总结,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02630,m的企业,不同产品采购进度实时展现,供应链与仓储物流,库存管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02631,bjbz,gui,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02632,鸡泽县张军的食品百货门市,收付工程款,工程与施工管理,工程结算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02633,常德卓润置业有限责任公司,建筑工程项目多人协同办公,协同办公与流程审批,协同办公,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02634,屈原项目,项目进度控制,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02635,智合平台,asdf,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02636,athrun的企业,IT项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02637,际华三五一三实业有限公司,管理项目，并进行项目进度的监控管理，多人协作，共享办公,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02638,广州禾泽易安企业管理有限公司,用于对项目成本、收益、推进进度的监控和可行性评估,数据分析与经营看板,可视化看板,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02639,中国医药保健品有限公司,多业务线索跟进,客户、销售与订单,客户跟进管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02640,黄仕玺的企业,物业公司和保安公司项目管理全流程及制度,质量、安全与合规,风险管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02641,中国科学技术大学,我需要管理多个项目的试产验证进度情况；试产验证会有多轮，我希望了解每一轮的开始、结束；需要开始和结束时能提醒一下我；,研发与产品管理,研发阶段管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02642,城乡建设局,工程项目流程管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02643,汕头高速公路,高速公路监控中心,数据分析与经营看板,可视化看板,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02644,湖北篷客规划设计有限公司,文旅工程管理,工程与施工管理,工程清单与签证管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02645,嘉兴市南湖区红正老兵服务中心,项目实施全过程,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02646,中交第二公路勘察设计研究院有限公司,项目进度管理,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02647,自然的企业,每日问题记录，工作交接,服务、工单与运维,客服工单管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02648,生活如此的企业,组织架构,人力与组织管理,组织与岗位管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02649,大连辰煜信息技术有限公司,敏捷开发,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02650,南昌市婧麒服饰有限公司,婴童产品开发师，以年度、季度、月度、周、日做好规格，以表格形式呈现,生产与制造管理,生产计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02651,小谢的企业啊,我想生成一个项目管理模板,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02652,程前的企业,项目进度,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02653,拓网销售部,亚马逊电商运营每日每周每月固定日期必做事项,客户、销售与订单,电商与门店运营,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02654,海南钧城煜管理有限责任公司,员工KPI考核,数据分析与经营看板,绩效与工作量分析,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02655,郭艳的企业,降低心内科住院患者使用安典酮外渗发生率,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02656,重庆广电数字传媒股份有限公司,研发项目管理，包含项目进度管理，研发人员工时管理，打卡管理等,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02657,宜宾殷文龙,mysql调用,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02658,CGEC,工程咨询项目,研发与产品管理,设计评审管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02659,Mr 彭的团队,主要描述了“铁三角”运营模式，涉及到营销经理、方案经理和交付经理三个角色。文件详细说明了这三个角色的职责，还有项目从线索收集到最终交付的全流程管理。,项目与任务管理,里程碑管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02660,,用户想要一个项目计划表格式，我需要从文件中提取相关信息来设计这个表格。这个表格应该能够反映项目从开始到结束的完整过程，包括各个阶段、负责人、关键任务和所需表单等,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02661,标物检测部,管理小型质控样品研发项目若干，要求立项后做好各阶段时间任务管理,研发与产品管理,打样与试制管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02662,Qise Eco Lifestyle,今日工厂内两栋旧宿舍楼的楼顶准备加装太阳能板。针对这个工程的施工和验收，,工程与施工管理,装修装饰项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02663,辅助施工,软件产品开发,研发与产品管理,产品开发管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02664,辽宁雨泽网络科技有限公司,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02665,何斌的企业,变电所运维,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02666,成都华赞美建设有限公司,工程项目管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02667,Care。的企业,我是在湖北武汉做两季产品批发及线上个平台电商零售，线下我们的产品主要针对于，五金建材，卫浴日杂灯饰用户，现在新增正野品牌电风扇，帮我做一个项目营销的规划，及业务增长的一个方案,客户、销售与订单,电商与门店运营,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02668,昆山毅润机械设备有限公司,0,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02669,生意宝验证,666,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02670,江西省桂能综合设计研究院有限公司,公司项目管理表，和项目人员安排表，项目进度表,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02671,WPS_1642584875的企业,软件开发项目,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02672,中启分销部,客户下单，打款后，财务审批，采购审批,协同办公与流程审批,审批流程管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02673,Remember   me的企业,我想做一个全年的工作计划，可以穿插子任务的,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02674,熊猫栩栩,信息化项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02675,Viskou-Jiangyan的企业,cctv，系统集成项目管理,项目与任务管理,多项目组合管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02676,兰山区国文手机店,手机连锁店任务达成进度分析,数据分析与经营看板,多维分析,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02677,高测精密,计划表,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02678,team77,流程、工具,生产与制造管理,装配与调试管理,,,,,,,,
